wind_speed,sealevel_pressure,old_station_type,station_type,sky_condition,wind_direction,sky_condition_top,visibility,datetime,wind_direction_cardinal,relative_humidity,hourly_precip,drybulb_fahrenheit,report_type,dewpoint_fahrenheit,station_pressure,weather_types,wetbulb_fahrenheit,wban_code
21,"","",0,OVC010,240,OVC010,4,2014-01-25T00:35:00,WSW,85,"",28,AA,24,28.750000,[[<nil> <nil> <nil> UP <nil> <nil>]],27,04831
22,"","",0,OVC010,240,OVC010,4,2014-01-25T00:15:00,WSW,85,"",28,AA,24,28.750000,[[- <nil> <nil> SN <nil> <nil>]],27,04831
23,"","",0,OVC010,240,OVC010,5,2014-01-24T23:55:00,WSW,85,"",28,AA,24,28.760000,[[- <nil> <nil> RA <nil> <nil>]],27,04831
23,"","",0,OVC010,230,OVC010,4,2014-01-24T23:35:00,SW,88,"",27,AA,24,28.780000,[[- <nil> <nil> SN <nil> <nil>]],26,04831
21,"","",0,OVC010,240,OVC010,3,2014-01-24T23:15:00,WSW,88,"",27,AA,24,28.790000,[[- <nil> <nil> SN <nil> <nil>]],26,04831
16,"","",0,OVC010,230,OVC010,2,2014-01-24T22:55:00,SW,88,"",27,AA,24,28.810000,[[- <nil> <nil> SN <nil> <nil>]],26,04831
20,"","",0,BKN010 OVC017,230,OVC017,2,2014-01-24T22:35:00,SW,88,"",26,AA,23,28.830000,[[- <nil> <nil> SN <nil> <nil>]],25,04831
23,"","",0,BKN017 OVC024,230,OVC024,2,2014-01-24T22:15:00,SW,85,"",26,AA,22,28.840000,[[- <nil> <nil> SN <nil> <nil>]],25,04831
24,"","",0,OVC037,240,OVC037,4,2014-01-24T21:55:00,WSW,72,"",27,AA,19,28.850000,[[- <nil> <nil> SN <nil> <nil>]],24,04831
23,"","",0,BKN037 BKN055 OVC070,230,OVC070,7,2014-01-24T21:35:00,SW,72,"",27,AA,19,28.860000,"",24,04831
22,"","",0,SCT014 BKN032 OVC038,230,OVC038,4,2014-01-24T21:15:00,SW,81,"",25,AA,20,28.880000,[[- <nil> <nil> SN <nil> <nil>]],23,04831
17,"","",0,OVC014,230,OVC014,1.500000,2014-01-24T20:55:00,SW,88,"",24,AA,21,28.900000,[[- <nil> <nil> SN <nil> <nil>]],23,04831
22,"","",0,OVC019,230,OVC019,1.750000,2014-01-24T20:35:00,SW,78,"",25,AA,19,28.920000,[[<nil> <nil> <nil> UP <nil> <nil>]],23,04831
24,"","",0,BKN023 BKN032 OVC046,230,OVC046,5,2014-01-24T20:15:00,SW,66,"",26,AA,16,28.930000,[[- <nil> <nil> SN <nil> <nil>]],23,04831
22,"","",0,SCT041 BKN046 OVC060,220,OVC060,10,2014-01-24T19:55:00,SW,78,"",24,AA,18,28.950000,[[<nil> <nil> <nil> UP <nil> <nil>]],22,04831
18,"","",0,SCT011 SCT016 OVC046,220,OVC046,5,2014-01-24T19:35:00,SW,85,"",23,AA,19,28.970000,[[- <nil> <nil> SN <nil> <nil>]],22,04831
18,"","",0,OVC014,220,OVC014,1.500000,2014-01-24T19:15:00,SW,85,"",23,AA,19,29,[[- <nil> <nil> SN <nil> <nil>]],22,04831
22,"","",0,OVC016,230,OVC016,1.500000,2014-01-24T18:55:00,SW,81,"",22,AA,17,29,[[- <nil> <nil> SN <nil> <nil>]],20,04831
24,"","",0,BKN018 BKN024 OVC037,220,OVC037,2.500000,2014-01-24T18:35:00,SW,71,"",23,AA,15,29.010000,[[- <nil> <nil> SN <nil> <nil>]],21,04831
24,"","",0,SCT027 BKN035 OVC040,230,OVC040,7,2014-01-24T18:15:00,SW,60,"",24,AA,12,29.020000,[[- <nil> <nil> SN <nil> <nil>]],21,04831
25,"","",0,BKN035 OVC050,220,OVC050,7,2014-01-24T17:55:00,SW,60,"",23,AA,11,29.020000,[[- <nil> <nil> SN <nil> <nil>]],20,04831
22,"","",0,OVC050,220,OVC050,10,2014-01-24T17:35:00,SW,57,"",23,AA,10,29.020000,"",19,04831
24,"","",0,OVC048,220,OVC048,10,2014-01-24T17:15:00,SW,60,"",22,AA,10,29.020000,"",19,04831
26,"","",0,BKN050 OVC060,220,OVC060,10,2014-01-24T16:55:00,SW,57,"",22,AA,9,29.030000,"",18,04831
25,"","",0,SCT060 OVC070,220,OVC070,10,2014-01-24T16:35:00,SW,60,"",21,AA,9,29.060000,"",18,04831
21,"","",0,OVC070,230,OVC070,10,2014-01-24T16:15:00,SW,60,"",21,AA,9,29.070000,"",18,04831
22,"","",0,OVC070,230,OVC070,10,2014-01-24T15:55:00,SW,60,"",21,AA,9,29.070000,"",18,04831
26,"","",0,BKN070 OVC080,230,OVC080,10,2014-01-24T15:35:00,SW,60,"",20,AA,8,29.080000,"",17,04831
25,"","",0,OVC070,220,OVC070,10,2014-01-24T15:15:00,SW,57,"",21,AA,8,29.090000,"",18,04831
25,"","",0,BKN060 OVC070,220,OVC070,10,2014-01-24T14:55:00,SW,57,"",21,AA,8,29.100000,"",18,04831
24,"","",0,BKN065 OVC080,220,OVC080,10,2014-01-24T14:35:00,SW,57,"",20,AA,7,29.110000,"",17,04831
21,"","",0,OVC070,220,OVC070,10,2014-01-24T14:15:00,SW,57,"",20,AA,7,29.120000,"",17,04831
25,"","",0,BKN070 OVC080,220,OVC080,10,2014-01-24T13:55:00,SW,57,"",19,AA,6,29.140000,"",16,04831
23,"","",0,SCT070 OVC090,230,OVC090,10,2014-01-24T13:35:00,SW,57,"",19,AA,6,29.160000,"",16,04831
29,"","",0,OVC090,230,OVC090,10,2014-01-24T13:15:00,SW,57,"",18,AA,5,29.190000,"",15,04831
29,"","",0,OVC100,220,OVC100,4,2014-01-24T12:55:00,SW,56,"",17,AA,4,29.200000,[[<nil> <nil> <nil> <nil> HZ <nil>]],14,04831
29,"","",0,OVC100,220,OVC100,7,2014-01-24T12:35:00,SW,56,"",17,AA,4,29.200000,"",14,04831
28,"","",0,OVC110,230,OVC110,5,2014-01-24T12:15:00,SW,54,"",17,AA,3,29.220000,[[<nil> <nil> <nil> <nil> HZ <nil>]],14,04831
33,"","",0,OVC110,210,OVC110,2,2014-01-24T11:55:00,SSW,56,"",16,AA,3,29.220000,[[<nil> <nil> <nil> <nil> HZ <nil>]],13,04831
32,"","",0,SCT120,210,SCT120,1.750000,2014-01-24T11:35:00,SSW,59,"",15,AA,3,29.240000,[[<nil> <nil> <nil> <nil> HZ <nil>]],12,04831
32,"","",0,SCT120,210,SCT120,3,2014-01-24T11:15:00,SSW,56,"",15,AA,2,29.270000,[[<nil> <nil> <nil> <nil> HZ <nil>]],12,04831
29,"","",0,SCT120,210,SCT120,2.500000,2014-01-24T10:55:00,SSW,58,"",13,AA,1,29.310000,[[<nil> <nil> <nil> <nil> HZ <nil>]],10,04831
29,"","",0,SCT120,210,SCT120,4,2014-01-24T10:35:00,SSW,61,"",11,AA,0,29.350000,[[<nil> <nil> <nil> <nil> HZ <nil>]],9,04831
30,"","",0,CLR,220,CLR,3,2014-01-24T10:15:00,SW,64,"",10,AA,0,29.370000,[[<nil> <nil> <nil> <nil> HZ <nil>]],8,04831
25,"","",0,SCT120,220,SCT120,4,2014-01-24T09:55:00,SW,61,"",10,AA,-1,29.410000,[[<nil> <nil> <nil> <nil> HZ <nil>]],8,04831
25,"","",0,SCT120,210,SCT120,10,2014-01-24T09:35:00,SSW,63,"",8,AA,-2,29.420000,"",6,04831
24,"","",0,BKN120,210,BKN120,10,2014-01-24T09:15:00,SSW,63,"",7,AA,-3,29.440000,"",5,04831
24,"","",0,SCT120,220,SCT120,10,2014-01-24T08:55:00,SW,63,"",6,AA,-4,29.470000,"",4,04831
26,"","",0,CLR,210,CLR,5,2014-01-24T08:35:00,SSW,66,"",5,AA,-4,29.470000,[[<nil> <nil> <nil> <nil> HZ <nil>]],3,04831
24,"","",0,SCT120,210,SCT120,10,2014-01-24T08:15:00,SSW,66,"",4,AA,-5,29.490000,"",3,04831
22,"","",0,SCT120,220,SCT120,10,2014-01-24T07:55:00,SW,66,"",3,AA,-6,29.510000,"",2,04831
20,"","",0,CLR,210,CLR,10,2014-01-24T07:35:00,SSW,69,"",1,AA,-7,29.530000,"",0,04831
20,"","",0,CLR,210,CLR,10,2014-01-24T07:15:00,SSW,69,"",1,AA,-7,29.560000,"",0,04831
18,"","",0,CLR,210,CLR,10,2014-01-24T06:55:00,SSW,72,"",0,AA,-7,29.580000,"",-1,04831
18,"","",0,CLR,220,CLR,10,2014-01-24T06:35:00,SW,72,"",0,AA,-7,29.600000,"",-1,04831
16,"","",0,CLR,210,CLR,10,2014-01-24T06:15:00,SSW,72,"",-1,AA,-8,29.610000,"",-2,04831
15,"","",0,CLR,220,CLR,10,2014-01-24T05:55:00,SW,72,"",-1,AA,-8,29.630000,"",-2,04831
15,"","",0,CLR,220,CLR,10,2014-01-24T05:35:00,SW,72,"",-2,AA,-9,29.640000,"",-3,04831
11,"","",0,CLR,220,CLR,10,2014-01-24T05:15:00,SW,75,"",-3,AA,-9,29.660000,"",-4,04831
13,"","",0,CLR,210,CLR,10,2014-01-24T04:55:00,SSW,79,"",-4,AA,-9,29.670000,"",-5,04831
11,"","",0,CLR,220,CLR,10,2014-01-24T04:35:00,SW,79,"",-5,AA,-10,29.690000,"",-6,04831
10,"","",0,CLR,220,CLR,10,2014-01-24T04:15:00,SW,79,"",-5,AA,-10,29.710000,"",-6,04831
10,"","",0,CLR,220,CLR,10,2014-01-24T03:55:00,SW,78,"",-6,AA,-11,29.720000,"",-7,04831
10,"","",0,CLR,220,CLR,10,2014-01-24T03:35:00,SW,78,"",-6,AA,-11,29.730000,"",-7,04831
9,"","",0,CLR,220,CLR,10,2014-01-24T03:15:00,SW,78,"",-7,AA,-12,29.740000,"",-8,04831
8,"","",0,CLR,220,CLR,10,2014-01-24T02:55:00,SW,75,"",-6,AA,-12,29.750000,"",-7,04831
8,"","",0,CLR,230,CLR,10,2014-01-24T02:35:00,SW,75,"",-7,AA,-13,29.760000,"",-8,04831
8,"","",0,CLR,240,CLR,10,2014-01-24T02:15:00,WSW,75,"",-7,AA,-13,29.770000,"",-8,04831
9,"","",0,CLR,240,CLR,10,2014-01-24T01:55:00,WSW,74,"",-8,AA,-14,29.770000,"",-9,04831
8,"","",0,CLR,230,CLR,10,2014-01-24T01:35:00,SW,74,"",-8,AA,-14,29.780000,"",-9,04831
7,"","",0,CLR,240,CLR,10,2014-01-24T01:15:00,WSW,74,"",-8,AA,-14,29.790000,"",-9,04831
8,"","",0,CLR,240,CLR,10,2014-01-24T00:55:00,WSW,71,"",-7,AA,-14,29.790000,"",-8,04831
9,"","",0,CLR,250,CLR,10,2014-01-24T00:35:00,WSW,71,"",-7,AA,-14,29.800000,"",-8,04831
9,"","",0,CLR,260,CLR,10,2014-01-24T00:15:00,W,71,"",-8,AA,-15,29.810000,"",-9,04831
7,"","",0,CLR,250,CLR,10,2014-01-23T23:55:00,WSW,71,"",-8,AA,-15,29.810000,"",-9,04831
6,"","",0,CLR,250,CLR,10,2014-01-23T23:35:00,WSW,74,"",-8,AA,-14,29.830000,"",-9,04831
6,"","",0,CLR,270,CLR,10,2014-01-23T23:15:00,W,71,"",-7,AA,-14,29.830000,"",-8,04831
7,"","",0,CLR,270,CLR,10,2014-01-23T22:55:00,W,71,"",-7,AA,-14,29.840000,"",-8,04831
7,"","",0,CLR,270,CLR,10,2014-01-23T22:35:00,W,71,"",-6,AA,-13,29.840000,"",-7,04831
8,"","",0,CLR,270,CLR,10,2014-01-23T22:15:00,W,71,"",-6,AA,-13,29.850000,"",-7,04831
9,"","",0,CLR,280,CLR,10,2014-01-23T21:55:00,W,71,"",-5,AA,-12,29.850000,"",-6,04831
10,"","",0,CLR,280,CLR,10,2014-01-23T21:15:00,W,71,"",-4,AA,-11,29.860000,"",-5,04831
9,"","",0,CLR,270,CLR,10,2014-01-23T20:55:00,W,71,"",-4,AA,-11,29.850000,"",-5,04831
11,"","",0,CLR,270,CLR,10,2014-01-23T20:35:00,W,75,"",-4,AA,-10,29.850000,"",-5,04831
9,"","",0,CLR,270,CLR,10,2014-01-23T19:55:00,W,68,"",-2,AA,-10,29.860000,"",-3,04831
9,"","",0,CLR,270,CLR,10,2014-01-23T19:35:00,W,72,"",-2,AA,-9,29.860000,"",-3,04831
10,"","",0,CLR,270,CLR,10,2014-01-23T19:15:00,W,68,"",-1,AA,-9,29.860000,"",-2,04831
10,"","",0,CLR,270,CLR,10,2014-01-23T18:55:00,W,72,"",-1,AA,-8,29.870000,"",-2,04831
8,"","",0,CLR,280,CLR,10,2014-01-23T18:35:00,W,68,"",0,AA,-8,29.860000,"",-1,04831
10,"","",0,CLR,280,CLR,10,2014-01-23T18:15:00,W,69,"",1,AA,-7,29.860000,"",0,04831
11,"","",0,CLR,290,CLR,10,2014-01-23T17:55:00,WNW,69,"",1,AA,-7,29.860000,"",0,04831
10,"","",0,CLR,290,CLR,10,2014-01-23T17:35:00,WNW,69,"",1,AA,-7,29.860000,"",0,04831
13,"","",0,CLR,290,CLR,10,2014-01-23T17:15:00,WNW,66,"",2,AA,-7,29.860000,"",1,04831
13,"","",0,CLR,290,CLR,10,2014-01-23T16:55:00,WNW,69,"",2,AA,-6,29.850000,"",1,04831
16,"","",0,CLR,300,CLR,10,2014-01-23T16:35:00,WNW,66,"",3,AA,-6,29.840000,"",2,04831
15,"","",0,CLR,300,CLR,10,2014-01-23T16:15:00,WNW,63,"",4,AA,-6,29.840000,"",2,04831
18,"","",0,CLR,300,CLR,10,2014-01-23T15:55:00,WNW,63,"",4,AA,-6,29.830000,"",2,04831
17,"","",0,CLR,300,CLR,10,2014-01-23T15:35:00,WNW,66,"",4,AA,-5,29.830000,"",3,04831
18,"","",0,CLR,290,CLR,10,2014-01-23T15:15:00,WNW,66,"",4,AA,-5,29.820000,"",3,04831
16,"","",0,CLR,290,CLR,10,2014-01-23T14:55:00,WNW,66,"",4,AA,-5,29.810000,"",3,04831
20,"","",0,CLR,290,CLR,10,2014-01-23T14:35:00,WNW,63,"",5,AA,-5,29.800000,"",3,04831
18,"","",0,CLR,290,CLR,10,2014-01-23T14:15:00,WNW,63,"",5,AA,-5,29.800000,"",3,04831
16,"","",0,CLR,290,CLR,10,2014-01-23T13:55:00,WNW,63,"",5,AA,-5,29.790000,"",3,04831
16,"","",0,SCT060 SCT070 SCT080,300,SCT080,10,2014-01-23T13:35:00,WNW,63,"",6,AA,-4,29.790000,"",4,04831
15,"","",0,SCT045 SCT060 SCT080,300,SCT080,10,2014-01-23T13:15:00,WNW,63,"",6,AA,-4,29.780000,"",4,04831
14,"","",0,SCT041 SCT047 SCT060,280,SCT060,10,2014-01-23T12:55:00,W,63,"",6,AA,-4,29.790000,"",4,04831
13,"","",0,SCT013 BKN041 OVC070,300,OVC070,10,2014-01-23T12:35:00,WNW,66,"",5,AA,-4,29.780000,"",3,04831
17,"","",0,SCT015 BKN033 BKN055,310,BKN055,4,2014-01-23T12:15:00,NW,72,"",4,AA,-3,29.780000,[[<nil> <nil> <nil> <nil> HZ <nil>]],3,04831
18,"","",0,SCT015 SCT049 SCT065,310,SCT065,10,2014-01-23T11:55:00,NW,69,"",4,AA,-4,29.780000,"",3,04831
17,"","",0,SCT011 BKN049 BKN065,310,BKN065,10,2014-01-23T11:35:00,NW,66,"",4,AA,-5,29.770000,"",3,04831
17,"","",0,SCT013 BKN049,310,BKN049,5,2014-01-23T11:15:00,NW,66,"",4,AA,-5,29.770000,[[<nil> <nil> <nil> <nil> HZ <nil>]],3,04831
15,"","",0,BKN047,310,BKN047,10,2014-01-23T10:55:00,NW,63,"",3,AA,-7,29.770000,"",1,04831
15,"","",0,CLR,310,CLR,10,2014-01-23T10:35:00,NW,62,"",2,AA,-8,29.770000,"",1,04831
17,"","",0,SCT026,300,SCT026,10,2014-01-23T10:15:00,WNW,62,"",1,AA,-9,29.760000,"",0,04831
14,"","",0,BKN024,310,BKN024,10,2014-01-23T09:55:00,NW,62,"",1,AA,-9,29.750000,"",0,04831
11,"","",0,SCT026,320,SCT026,10,2014-01-23T09:35:00,NW,62,"",0,AA,-10,29.740000,"",-1,04831
16,"","",0,CLR,310,CLR,10,2014-01-23T09:15:00,NW,65,"",-1,AA,-10,29.730000,"",-2,04831
17,"","",0,CLR,310,CLR,10,2014-01-23T08:55:00,NW,65,"",-2,AA,-11,29.720000,"",-3,04831
17,"","",0,CLR,310,CLR,10,2014-01-23T08:35:00,NW,65,"",-2,AA,-11,29.710000,"",-3,04831
16,"","",0,CLR,310,CLR,10,2014-01-23T08:15:00,NW,65,"",-3,AA,-12,29.700000,"",-4,04831
14,"","",0,CLR,310,CLR,10,2014-01-23T07:55:00,NW,65,"",-3,AA,-12,29.690000,"",-4,04831
16,"","",0,CLR,300,CLR,10,2014-01-23T07:35:00,WNW,65,"",-4,AA,-13,29.690000,"",-5,04831
18,"","",0,CLR,310,CLR,10,2014-01-23T07:15:00,NW,65,"",-4,AA,-13,29.670000,"",-5,04831
17,"","",0,CLR,300,CLR,10,2014-01-23T06:55:00,WNW,65,"",-4,AA,-13,29.660000,"",-5,04831
13,"","",0,CLR,300,CLR,10,2014-01-23T06:35:00,WNW,65,"",-4,AA,-13,29.660000,"",-5,04831
13,"","",0,CLR,300,CLR,10,2014-01-23T06:15:00,WNW,65,"",-4,AA,-13,29.640000,"",-5,04831
15,"","",0,CLR,300,CLR,10,2014-01-23T05:55:00,WNW,65,"",-4,AA,-13,29.630000,"",-5,04831
13,"","",0,CLR,300,CLR,10,2014-01-23T05:35:00,WNW,65,"",-4,AA,-13,29.620000,"",-5,04831
14,"","",0,CLR,300,CLR,10,2014-01-23T05:15:00,WNW,65,"",-4,AA,-13,29.610000,"",-5,04831
15,"","",0,CLR,300,CLR,10,2014-01-23T04:55:00,WNW,65,"",-4,AA,-13,29.600000,"",-5,04831
17,"","",0,CLR,310,CLR,10,2014-01-23T04:35:00,NW,62,"",-3,AA,-13,29.590000,"",-4,04831
16,"","",0,CLR,310,CLR,10,2014-01-23T04:15:00,NW,62,"",-3,AA,-13,29.570000,"",-4,04831
16,"","",0,CLR,300,CLR,10,2014-01-23T03:55:00,WNW,65,"",-3,AA,-12,29.560000,"",-4,04831
14,"","",0,CLR,300,CLR,10,2014-01-23T03:35:00,WNW,62,"",-3,AA,-13,29.550000,"",-4,04831
13,"","",0,CLR,300,CLR,10,2014-01-23T03:15:00,WNW,65,"",-3,AA,-12,29.550000,"",-4,04831
15,"","",0,CLR,300,CLR,10,2014-01-23T02:55:00,WNW,65,"",-3,AA,-12,29.550000,"",-4,04831
14,"","",0,CLR,310,CLR,10,2014-01-23T02:35:00,NW,65,"",-3,AA,-12,29.540000,"",-4,04831
15,"","",0,CLR,300,CLR,10,2014-01-23T02:15:00,WNW,62,"",-2,AA,-12,29.530000,"",-3,04831
17,"","",0,CLR,300,CLR,10,2014-01-23T01:55:00,WNW,62,"",-2,AA,-12,29.520000,"",-3,04831
15,"","",0,CLR,300,CLR,10,2014-01-23T01:35:00,WNW,62,"",-2,AA,-12,29.510000,"",-3,04831
14,"","",0,CLR,300,CLR,10,2014-01-23T01:15:00,WNW,59,"",-1,AA,-12,29.500000,"",-2,04831
14,"","",0,CLR,300,CLR,10,2014-01-23T00:55:00,WNW,59,"",-1,AA,-12,29.490000,"",-2,04831
17,"","",0,CLR,310,CLR,10,2014-01-23T00:35:00,NW,59,"",-1,AA,-12,29.480000,"",-2,04831
17,"","",0,CLR,320,CLR,10,2014-01-23T00:15:00,NW,56,"",0,AA,-12,29.470000,"",-2,04831
23,"","",0,CLR,330,CLR,10,2014-01-22T23:55:00,NNW,59,"",0,AA,-11,29.450000,"",-1,04831
18,"","",0,CLR,330,CLR,10,2014-01-22T23:35:00,NNW,59,"",1,AA,-10,29.450000,"",0,04831
18,"","",0,CLR,330,CLR,10,2014-01-22T23:15:00,NNW,59,"",1,AA,-10,29.440000,"",0,04831
14,"","",0,CLR,330,CLR,10,2014-01-22T22:55:00,NNW,62,"",2,AA,-8,29.440000,"",1,04831
21,"","",0,SCT028,330,SCT028,10,2014-01-22T22:35:00,NNW,62,"",2,AA,-8,29.410000,"",1,04831
16,"","",0,SCT021 SCT028,330,SCT028,10,2014-01-22T22:15:00,NNW,66,"",3,AA,-6,29.410000,"",2,04831
16,"","",0,SCT030,330,SCT030,10,2014-01-22T21:55:00,NNW,63,"",4,AA,-6,29.390000,"",2,04831
14,"","",0,SCT032,340,SCT032,10,2014-01-22T21:35:00,NNW,60,"",5,AA,-6,29.390000,"",3,04831
13,"","",0,SCT041 SCT050,340,SCT050,10,2014-01-22T21:15:00,NNW,57,"",5,AA,-7,29.380000,"",3,04831
16,"","",0,SCT041 BKN050,340,BKN050,10,2014-01-22T20:55:00,NNW,57,"",6,AA,-6,29.380000,"",4,04831
14,"","",0,SCT034 BKN042,340,BKN042,10,2014-01-22T20:35:00,NNW,57,"",6,AA,-6,29.370000,"",4,04831
17,"","",0,SCT029 BKN042,340,BKN042,10,2014-01-22T20:15:00,NNW,63,"",7,AA,-3,29.350000,"",5,04831
16,"","",0,SCT023 BKN029 BKN034,340,BKN034,7,2014-01-22T19:55:00,NNW,66,"",8,AA,-1,29.350000,"",6,04831
11,"","",0,BKN026 BKN034,330,BKN034,10,2014-01-22T19:35:00,NNW,70,"",8,AA,0,29.330000,"",6,04831
13,"","",0,SCT021 BKN026,320,BKN026,10,2014-01-22T19:15:00,NW,76,"",8,AA,2,29.320000,"",7,04831
13,"","",0,SCT045,310,SCT045,10,2014-01-22T18:55:00,NW,76,"",8,AA,2,29.310000,"",7,04831
14,"","",0,SCT043,300,SCT043,10,2014-01-22T18:35:00,WNW,73,"",9,AA,2,29.310000,"",8,04831
17,"","",0,CLR,310,CLR,7,2014-01-22T18:15:00,NW,70,"",10,AA,2,29.290000,"",8,04831
18,"","",0,CLR,300,CLR,7,2014-01-22T17:55:00,WNW,70,"",10,AA,2,29.290000,"",8,04831
17,"","",0,SCT019 SCT025 SCT043,300,SCT043,5,2014-01-22T17:35:00,WNW,73,"",10,AA,3,29.270000,[[<nil> <nil> <nil> <nil> HZ <nil>]],9,04831
21,"","",0,SCT009 SCT019 BKN043,300,BKN043,5,2014-01-22T17:15:00,WNW,80,"",11,AA,6,29.250000,[[- <nil> <nil> SN <nil> <nil>]],10,04831
21,"","",0,BKN007 BKN015 OVC034,310,OVC034,1.750000,2014-01-22T16:55:00,NW,80,"",12,AA,7,29.240000,[[- <nil> <nil> SN <nil> <nil>]],11,04831
18,"","",0,BKN007 OVC011,290,OVC011,0.750000,2014-01-22T16:35:00,WNW,84,"",13,AA,9,29.230000,[[- <nil> <nil> SN <nil> <nil>]],12,04831
25,"","",0,SCT013 BKN017 OVC037,290,OVC037,1.500000,2014-01-22T16:15:00,WNW,77,"",14,AA,8,29.210000,[[- <nil> <nil> SN <nil> <nil>]],13,04831
15,"","",0,SCT015 BKN020 OVC037,280,OVC037,4,2014-01-22T15:55:00,W,80,"",15,AA,10,29.200000,[[- <nil> <nil> SN <nil> <nil>]],14,04831
17,"","",0,OVC018,290,OVC018,1.250000,2014-01-22T15:35:00,WNW,80,"",15,AA,10,29.190000,[[- <nil> <nil> SN <nil> <nil>]],14,04831
17,"","",0,SCT016 SCT021 OVC028,270,OVC028,3,2014-01-22T15:15:00,W,77,"",16,AA,10,29.180000,[[- <nil> <nil> SN <nil> <nil>]],14,04831
15,"","",0,BKN016 BKN024 OVC029,270,OVC029,2.500000,2014-01-22T14:55:00,W,80,"",15,AA,10,29.170000,[[- <nil> <nil> SN <nil> <nil>]],14,04831
11,"","",0,SCT016 OVC026,270,OVC026,3,2014-01-22T14:35:00,W,80,"",15,AA,10,29.160000,[[- <nil> <nil> SN <nil> <nil>]],14,04831
14,"","",0,BKN018 OVC028,270,OVC028,3,2014-01-22T14:15:00,W,74,"",15,AA,8,29.160000,[[- <nil> <nil> SN <nil> <nil>]],13,04831
13,"","",0,OVC016,270,OVC016,7,2014-01-22T13:55:00,W,77,"",15,AA,9,29.170000,[[- <nil> <nil> SN <nil> <nil>]],13,04831
13,"","",0,BKN018 OVC023,270,OVC023,3,2014-01-22T13:35:00,W,77,"",14,AA,8,29.180000,[[- <nil> <nil> SN <nil> <nil>]],13,04831
16,"","",0,BKN016 OVC023,260,OVC023,3,2014-01-22T13:15:00,W,77,"",14,AA,8,29.190000,[[- <nil> <nil> SN <nil> <nil>]],13,04831
15,"","",0,OVC016,250,OVC016,4,2014-01-22T12:55:00,WSW,77,"",14,AA,8,29.190000,[[- <nil> <nil> SN <nil> <nil>]],13,04831
16,"","",0,OVC016,250,OVC016,7,2014-01-22T12:35:00,WSW,77,"",13,AA,7,29.190000,[[- <nil> <nil> SN <nil> <nil>]],12,04831
14,"","",0,BKN016 OVC025,220,OVC025,4,2014-01-22T12:15:00,SW,77,"",13,AA,7,29.190000,[[- <nil> <nil> SN <nil> <nil>]],12,04831
14,"","",0,SCT016 BKN028 OVC033,220,OVC033,4,2014-01-22T11:55:00,SW,77,"",12,AA,6,29.200000,[[- <nil> <nil> SN <nil> <nil>]],11,04831
11,"","",0,BKN028 OVC033,210,OVC033,3,2014-01-22T11:35:00,SSW,80,"",11,AA,6,29.220000,[[- <nil> <nil> SN <nil> <nil>]],10,04831
11,"","",0,SCT017 OVC031,220,OVC031,3,2014-01-22T11:15:00,SW,80,"",10,AA,5,29.240000,[[- <nil> <nil> SN <nil> <nil>]],9,04831
14,"","",0,SCT015 OVC031,220,OVC031,2,2014-01-22T10:55:00,SW,80,"",10,AA,5,29.250000,[[- <nil> <nil> SN <nil> <nil>]],9,04831
10,"","",0,SCT015 OVC030,220,OVC030,2,2014-01-22T10:35:00,SW,80,"",10,AA,5,29.270000,[[- <nil> <nil> SN <nil> <nil>]],9,04831
14,"","",0,OVC030,210,OVC030,2.500000,2014-01-22T10:15:00,SSW,80,"",9,AA,4,29.270000,[[- <nil> <nil> SN <nil> <nil>]],8,04831
9,"","",0,SCT030 BKN035 OVC049,200,OVC049,4,2014-01-22T09:55:00,SSW,80,"",8,AA,3,29.280000,[[- <nil> <nil> SN <nil> <nil>]],7,04831
8,"","",0,SCT036 BKN050 OVC060,200,OVC060,7,2014-01-22T09:35:00,SSW,76,"",8,AA,2,29.290000,[[- <nil> <nil> SN <nil> <nil>]],7,04831
9,"","",0,BKN038 OVC049,200,OVC049,2.500000,2014-01-22T09:15:00,SSW,76,"",7,AA,1,29.290000,[[- <nil> <nil> SN <nil> <nil>]],6,04831
10,"","",0,SCT036 BKN042 OVC049,190,OVC049,3,2014-01-22T08:55:00,S,73,"",7,AA,0,29.290000,[[- <nil> <nil> SN <nil> <nil>]],6,04831
9,"","",0,SCT045 BKN060 OVC075,190,OVC075,10,2014-01-22T08:35:00,S,76,"",6,AA,0,29.290000,"",5,04831
11,"","",0,OVC075,200,OVC075,10,2014-01-22T08:15:00,SSW,73,"",6,AA,-1,29.290000,"",5,04831
11,"","",0,OVC075,180,OVC075,10,2014-01-22T07:55:00,S,73,"",6,AA,-1,29.290000,"",5,04831
9,"","",0,OVC075,200,OVC075,10,2014-01-22T07:35:00,SSW,72,"",5,AA,-2,29.310000,"",4,04831
9,"","",0,SCT060 OVC075,190,OVC075,10,2014-01-22T07:15:00,S,72,"",5,AA,-2,29.310000,"",4,04831
9,"","",0,BKN070 OVC075,190,OVC075,10,2014-01-22T06:55:00,S,72,"",5,AA,-2,29.310000,"",4,04831
9,"","",0,OVC060,180,OVC060,10,2014-01-22T06:35:00,S,72,"",4,AA,-3,29.300000,"",3,04831
8,"","",0,OVC060,190,OVC060,10,2014-01-22T06:15:00,S,76,"",4,AA,-2,29.320000,"",3,04831
8,"","",0,OVC060,180,OVC060,10,2014-01-22T05:55:00,S,76,"",4,AA,-2,29.310000,"",3,04831
